molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,sd_pchembl,n_measurements,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name,inchi_key,bioactivity_class
CHEMBL1991089,,COC(=O)c1ccc(NCC2=CC(=O)c3ccccc3C2=O)cc1,IC50,=,95300.0,nM,4.02,0.0000,1,CHEMBL4391749,Inhibition of recombinant human aromatase preincubated for 10 mins followed by substrate and beta-NADP+ addition and measured for 60 mins by fluorescence method,B,CHEMBL4390658,Eur J Med Chem,2019,CHEMBL1978,Aromatase,JJDSELOYDNQKKK-UHFFFAOYSA-N,inactive
CHEMBL4453737,,O=C(CCc1ccc(O)c(Cl)c1)NCc1csc(=O)[nH]1,IC50,=,21700.0,nM,4.66,0.0000,1,CHEMBL4391749,Inhibition of recombinant human aromatase preincubated for 10 mins followed by substrate and beta-NADP+ addition and measured for 60 mins by fluorescence method,B,CHEMBL4390658,Eur J Med Chem,2019,CHEMBL1978,Aromatase,CUXLASSRXSNOFL-UHFFFAOYSA-N,inactive
CHEMBL4514728,,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,105.0,nM,6.98,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,GAYMYGUPXOUDNR-GCSHOIHQSA-N,intermediate
CHEMBL4468497,,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C(O)=C12,IC50,=,520.0,nM,6.28,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,BWGGUQNJIMTEGI-FCAWPTKZSA-N,intermediate
CHEMBL487113,,C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,IC50,=,270.0,nM,6.57,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,PJHCQGDFXVFQMG-KKBAUVHGSA-N,intermediate
CHEMBL3754471,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,204.9750,nM,6.84,0.5374,2,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,GZSCFURMBHMSCE-JKNDIDBPSA-N,intermediate
CHEMBL4451962,,C[C@@H]1CC2=CCCC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,IC50,=,405.0,nM,6.39,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,MOFOMNPKSTWOBW-VJNPQNOSSA-N,intermediate
CHEMBL3751881,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,IC50,=,103.4900,nM,7.10,0.4667,2,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,SPQYFKZBWJXPTC-KYOGTECMSA-N,active
CHEMBL4460869,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CC[C@H]3O[C@H]3[C@H]12,IC50,=,175.0,nM,6.76,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,BAGZYXJFGWOOSF-FQIPJNSDSA-N,intermediate
CHEMBL4564333,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC=C[C@H]12,IC50,=,560.0,nM,6.25,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,XBROOAHZFKYEMP-DCHBRCABSA-N,intermediate
CHEMBL4575994,,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,IC50,=,55.0,nM,7.26,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,UQUAUHSICWJZGH-GCSHOIHQSA-N,active
CHEMBL4454575,,C=CC[C@@H]1CC2=C(O)C(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,IC50,=,110.0,nM,6.96,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,LFXMVAUBHYFBOB-VJXKYITQSA-N,intermediate
CHEMBL4520056,,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,IC50,=,210.0,nM,6.68,0.0000,1,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,JZFCNWOGDZOWOU-AHFNSMAVSA-N,intermediate
CHEMBL4515880,,C[C@]12CCC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,5915.0300,nM,5.52,0.7920,2,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,WVAMBAWFDOYFOD-DQXCSHPPSA-N,inactive
CHEMBL4520027,,C[C@]12CCC(=O)C=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,7938.4250,nM,5.44,0.8768,2,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL4390669,J Med Chem,2019,CHEMBL1978,Aromatase,WVAMBAWFDOYFOD-BMSLSITRSA-N,inactive
CHEMBL4583456,,COc1ccc2c(c1)O[C@@H](c1ccccc1)C[C@@H]2n1ccnc1,IC50,=,91.0,nM,7.04,0.0000,1,CHEMBL4398432,Inhibition of aromatase (unknown origin),B,CHEMBL4396892,Eur J Med Chem,2019,CHEMBL1978,Aromatase,JEQHTTKNYWNYDK-ZWKOTPCHSA-N,active
CHEMBL4540847,,Oc1ccc2c(c1)O[C@@H](c1ccccc1)C[C@@H]2n1ccnc1,IC50,=,41.0,nM,7.39,0.0000,1,CHEMBL4398432,Inhibition of aromatase (unknown origin),B,CHEMBL4396892,Eur J Med Chem,2019,CHEMBL1978,Aromatase,ZVMPYRSCCMHXRC-DLBZAZTESA-N,active
CHEMBL4465348,,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1,IC50,=,19.5950,nM,8.55,1.6193,2,CHEMBL4398432,Inhibition of aromatase (unknown origin),B,CHEMBL4396892,Eur J Med Chem,2019,CHEMBL1978,Aromatase,PABCASZOQLZYLY-UHFFFAOYSA-N,active
CHEMBL1997442,,COc1ccc2c(c1)C(N)=C(Cc1ccncc1)C2=O,IC50,=,100.0,nM,7.00,0.0000,1,CHEMBL4398433,"Inhibition of human placental microsome aromatase using [1beta,2beta3H]androstenedione as substrate after 15 mins in presence of NADPH by liquid scintillation counting method",B,CHEMBL4396892,Eur J Med Chem,2019,CHEMBL1978,Aromatase,LADVDHPMHRSARD-UHFFFAOYSA-N,intermediate
CHEMBL4520995,,O=[N+]([O-])c1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,IC50,=,0.12,nM,9.92,0.0000,1,CHEMBL4398435,"Inhibition of human placental microsome aromatase using [1beta,2beta3H]androstenedione as substrate by liquid scintillation counting method",B,CHEMBL4396892,Eur J Med Chem,2019,CHEMBL1978,Aromatase,KRJKUEKJJRPEPV-UHFFFAOYSA-N,active
CHEMBL4563511,,O=[N+]([O-])c1cccc(CN(c2ccc([N+](=O)[O-])c(-c3ccccc3)c2)n2cnnc2)c1,IC50,=,19.6700,nM,7.71,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,RPUHMNRARBRKSR-UHFFFAOYSA-N,active
CHEMBL4546916,,N#Cc1cccc(CN(c2ccc([N+](=O)[O-])c(-c3ccccc3)c2)n2cnnc2)c1,IC50,=,73.1400,nM,7.14,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,KIWLRZRZNUFVSV-UHFFFAOYSA-N,active
CHEMBL4556775,,O=[N+]([O-])c1ccc(N(Cc2cccc(C(F)(F)F)c2)n2cnnc2)cc1-c1ccccc1,IC50,=,17.4200,nM,7.76,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,LKBCGGCUZHHLMH-UHFFFAOYSA-N,active
CHEMBL4560281,,O=[N+]([O-])c1ccc(N(Cc2ccc(C(F)(F)F)cc2)n2cnnc2)cc1-c1ccccc1,IC50,=,14.5250,nM,7.84,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,JOKQUVNRABTQPU-UHFFFAOYSA-N,active
CHEMBL4592407,,O=[N+]([O-])c1ccc(N(Cc2ccccc2)n2cnnc2)cc1-c1ccccc1,IC50,=,30.1950,nM,7.52,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,SVOHWISBUPWPGM-UHFFFAOYSA-N,active
CHEMBL4574913,,O=[N+]([O-])c1ccc(N(Cc2ccc(Cl)cc2)n2cnnc2)cc1Br,IC50,=,9.0180,nM,8.04,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,YFUZAMRGRLYSPI-UHFFFAOYSA-N,active
CHEMBL4514474,,O=[N+]([O-])c1ccc(N(Cc2cccc(C(F)(F)F)c2)n2cnnc2)cc1Br,IC50,=,17.3800,nM,7.76,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,CFUZAKYLWMZPTP-UHFFFAOYSA-N,active
CHEMBL4526798,,O=[N+]([O-])c1ccc(N(Cc2ccc(C(F)(F)F)cc2)n2cnnc2)cc1Br,IC50,=,43.5600,nM,7.36,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,VTKWHLTVQFICHN-UHFFFAOYSA-N,active
CHEMBL4564168,,N#Cc1ccccc1CN(c1ccc([N+](=O)[O-])c(Br)c1)n1cnnc1,IC50,=,58.8650,nM,7.23,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,CXRKTLMZZSGIMW-UHFFFAOYSA-N,active
CHEMBL4568674,,N#Cc1cccc(CN(c2ccc([N+](=O)[O-])c(Br)c2)n2cnnc2)c1,IC50,=,57.5600,nM,7.24,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,VYLXATYHRBWVGM-UHFFFAOYSA-N,active
CHEMBL4575939,,O=[N+]([O-])c1cccc(CN(c2ccc([N+](=O)[O-])c(Br)c2)n2cnnc2)c1,IC50,=,12.1150,nM,7.92,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,WEEKLVCMWOEOEO-UHFFFAOYSA-N,active
CHEMBL4536893,,O=[N+]([O-])c1ccc(N(Cc2ccccc2)n2cnnc2)cc1Br,IC50,=,39.7900,nM,7.40,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,ABCAGXYFNPKNRK-UHFFFAOYSA-N,active
CHEMBL4547558,,O=[N+]([O-])c1ccc(Nn2cnnc2)cc1Br,IC50,=,90.7550,nM,7.04,0.0000,2,CHEMBL4480339,Inhibition of recombinant human aromatase using 7-methoxy-trifluoromethylcoumarin as substrate incubated for 30 mins by fluorescence microplate reader analysis,B,CHEMBL4477276,Bioorg Med Chem,2016,CHEMBL1978,Aromatase,NKVMADUKKQVLFZ-UHFFFAOYSA-N,active
CHEMBL4634777,,CCC#CCOc1cc(Cn2ccnc2)c2oc3ccccc3c(=O)c2c1,IC50,=,2775.3850,nM,7.18,2.7224,2,CHEMBL4612452,Inhibition of recombinant human aromatase preincubated for 10 mins followed by substrate and beta-NADP+ addition and measured for 60 mins by fluorescence based assay,B,CHEMBL4610109,ACS Med Chem Lett,2020,CHEMBL1978,Aromatase,KEEDOEWKYCESCS-UHFFFAOYSA-N,active
CHEMBL4763409,,N#CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,IC50,=,12800.0,nM,4.89,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,MFNUUSKORIZHNY-UHFFFAOYSA-N,inactive
CHEMBL4777271,,Oc1ccc(C(=C(Cn2ccnc2)c2ccccc2)c2ccc(O)cc2)cc1,IC50,=,4.77,nM,8.32,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,SVJCBEBQBNUOBF-UHFFFAOYSA-N,active
CHEMBL4797578,,Oc1ccc(C(=C(Cn2cncn2)c2ccccc2)c2ccc(O)cc2)cc1,IC50,=,137.0,nM,6.86,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,CBLDUCOEYFZZBF-UHFFFAOYSA-N,intermediate
CHEMBL4747849,,N#CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(O)cc1,IC50,=,15200.0,nM,4.82,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,PYMWKXAUTSHQSI-UHFFFAOYSA-N,inactive
CHEMBL4780337,,Oc1ccc(C(Cn2ccnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,IC50,=,60.0,nM,7.22,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,RCEHDVHLUQMMMG-UHFFFAOYSA-N,active
CHEMBL4753984,,Oc1ccc(C(Cn2cncn2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,IC50,=,3030.0,nM,5.52,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,FORJXYOVXGFZFK-UHFFFAOYSA-N,inactive
CHEMBL4749692,,Oc1ccc(C(Cn2cnnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,IC50,=,12500.0,nM,4.90,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,ISHXLXBGWXDLTG-UHFFFAOYSA-N,inactive
CHEMBL4743255,,N#CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(O)c(F)c1,IC50,=,17200.0,nM,4.76,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,UGZUIRQJAWISOE-UHFFFAOYSA-N,inactive
CHEMBL4753594,,Oc1ccc(C(=C(Cn2ccnc2)c2ccc(O)c(F)c2)c2ccc(O)cc2)cc1,IC50,=,94.4,nM,7.03,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,IXOMVICDLBGZFI-UHFFFAOYSA-N,active
CHEMBL4764457,,Oc1ccc(C(=C(Cn2cncn2)c2ccc(O)c(F)c2)c2ccc(O)cc2)cc1,IC50,=,2980.0,nM,5.53,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,MGBLPENGTURWDC-UHFFFAOYSA-N,inactive
CHEMBL4752568,,Oc1ccc(C(=C(Cn2cnnc2)c2ccc(O)c(F)c2)c2ccc(O)cc2)cc1,IC50,=,14200.0,nM,4.85,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,LQQKVCOSQJCSAJ-UHFFFAOYSA-N,inactive
CHEMBL4760286,,N#CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(N)cc1,IC50,=,36.3,nM,7.44,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,ZQSSQUNBUFLYKY-UHFFFAOYSA-N,active
CHEMBL4755831,,Nc1ccc(C(Cn2ccnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,IC50,=,5.24,nM,8.28,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,IFRHFQXUAFBJFL-UHFFFAOYSA-N,active
CHEMBL4750835,,Nc1ccc(C(Cn2cncn2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,IC50,=,104.0,nM,6.98,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,OKAAXQSVLKGEPT-UHFFFAOYSA-N,intermediate
CHEMBL4745681,,Nc1ccc(C(Cn2cnnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,IC50,=,17.7,nM,7.75,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,NDQLCXWMQHDJLD-UHFFFAOYSA-N,active
CHEMBL4778401,,Oc1ccc(C(=C(Cn2ccnc2)c2cccc(O)c2)c2ccc(O)cc2)cc1,IC50,=,60.4,nM,7.22,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,AUBGJNRZATUMRK-UHFFFAOYSA-N,active
CHEMBL4761359,,Nc1cccc(C(Cn2ccnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)c1,IC50,=,439.0,nM,6.36,0.0000,1,CHEMBL4716146,Inhibition of recombinant human aromatase incubated for 30 mins using fluorometric substrate 7-methoxy-4-trifluoromethylcoumarin in presence of NADPH cofactor mix by fluorometric assay,B,CHEMBL4715691,J Med Chem,2016,CHEMBL1978,Aromatase,DCFLINACHXVWHP-UHFFFAOYSA-N,intermediate
CHEMBL4858552,,O=C(NCc1ccccc1)OC(Cn1ccnc1)c1ccccc1,IC50,=,820.0,nM,6.09,0.0000,1,CHEMBL4820184,Inhibition of human CYP19A measured every 1 min for 60 mins by flourimetric assay,B,CHEMBL4819014,Eur J Med Chem,2021,CHEMBL1978,Aromatase,FSUHJNDEKITYFZ-UHFFFAOYSA-N,intermediate
CHEMBL4874326,,O=C(Nc1ccc(Cl)cc1)OC(COc1ccccc1)Cn1ccnc1,IC50,=,860.0,nM,6.07,0.0000,1,CHEMBL4820184,Inhibition of human CYP19A measured every 1 min for 60 mins by flourimetric assay,B,CHEMBL4819014,Eur J Med Chem,2021,CHEMBL1978,Aromatase,KKAQFXMPPDANDQ-UHFFFAOYSA-N,intermediate
CHEMBL4847316,,N#Cc1ccc(S(=O)(=O)Nc2ccc(/N=N/c3ccccc3)cc2)cc1,IC50,=,7900.0,nM,5.10,0.0000,1,CHEMBL4829800,Inhibition of human aromatase assessed as reduction in fluorescence intensity using 7-methoxy-4-trifluoromethyl coumarin as a substrate by fluorimetric assay,B,CHEMBL4828731,Eur J Med Chem,2021,CHEMBL1978,Aromatase,PLEBBBLJGAOQSJ-QURGRASLSA-N,inactive
CHEMBL4870604,,COc1ccc(S(=O)(=O)Nc2ccc(/N=N/c3ccccc3)cc2)c(OC)c1,IC50,=,1600.0,nM,5.80,0.0000,1,CHEMBL4829800,Inhibition of human aromatase assessed as reduction in fluorescence intensity using 7-methoxy-4-trifluoromethyl coumarin as a substrate by fluorimetric assay,B,CHEMBL4828731,Eur J Med Chem,2021,CHEMBL1978,Aromatase,NGJUJTABKNSJKU-QURGRASLSA-N,inactive
CHEMBL4868867,,COc1ccc(S(=O)(=O)N(Cc2nc3ccccc3[nH]2)c2ccc(/N=N/c3ccccc3)cc2)c(OC)c1,IC50,=,5700.0,nM,5.24,0.0000,1,CHEMBL4829800,Inhibition of human aromatase assessed as reduction in fluorescence intensity using 7-methoxy-4-trifluoromethyl coumarin as a substrate by fluorimetric assay,B,CHEMBL4828731,Eur J Med Chem,2021,CHEMBL1978,Aromatase,NZVLKXVCYOLQNQ-QNEJGDQOSA-N,inactive
CHEMBL69011,(E)-4-STYRYLANILINE,Nc1ccc(/C=C/c2ccccc2)cc1,IC50,=,21989.3000,nM,4.66,0.0000,2,CHEMBL4829819,Inhibition of human aromatase using dibenzylfluorescein as a substrate preincubated with NADPH regenerating system for 10 mins followed by substrate addition incubated for 30 mins by fluorescence based analysis,B,CHEMBL4828731,Eur J Med Chem,2021,CHEMBL1978,Aromatase,VFPLSXYJYAKZCT-VOTSOKGWSA-N,inactive
CHEMBL4875917,,CC(C)c1cc(O)c2c(c1)[C@H](O)C[C@H]1C(C)(C)CCC[C@]21C,IC50,=,7200.0,nM,5.14,0.0000,1,CHEMBL4836470,Inhibition of aromatase (unknown origin),B,CHEMBL4834458,J Nat Prod,2021,CHEMBL1978,Aromatase,NWCLNHHNODGTCU-SYNHAJSKSA-N,inactive
CHEMBL4866633,,C[C@H]1C[C@]2(O)O[C@@]1(C)C=C1CC[C@H]3C(C)(C)CCC[C@]3(C)[C@H]12,IC50,=,11800.0,nM,4.93,0.0000,1,CHEMBL4836470,Inhibition of aromatase (unknown origin),B,CHEMBL4834458,J Nat Prod,2021,CHEMBL1978,Aromatase,TUEHRHZAFVMRFF-INAMJSSCSA-N,inactive
CHEMBL4859743,,C[C@@H]1O[C@]2(C(C)(C)O)C=C3CC[C@H]4C(C)(C)CCC[C@]4(C)[C@@]31OO2,IC50,=,10700.0,nM,4.97,0.0000,1,CHEMBL4836470,Inhibition of aromatase (unknown origin),B,CHEMBL4834458,J Nat Prod,2021,CHEMBL1978,Aromatase,FSZGXWRDFYBARM-DYWRSEPTSA-N,inactive
